,Age,Income_Monthly,Credit_Score,Debt_to_Income_Ratio,Experience_Years,Existing_Loans_Count,Savings_Balance,Missed_Payments_Last_Year,Default_Status,Debt_Stress_Index,Monthly_Debt_Amount
4613,51,5969,704,0.3,35,0,6621,1,0,211.2,1790.7
4614,59,5284,345,0.4,24,1,39223,0,0,138.0,2113.6
4615,24,9740,753,0.37,36,2,31614,3,0,278.61,3603.8
4616,49,6566,604,0.22,37,1,37639,0,0,132.88,1444.52
4617,47,4196,532,0.55,11,2,35564,1,0,292.6,2307.8
4618,51,14375,544,0.15,36,3,45326,0,0,81.6,2156.25
4619,34,2789,594,0.12,36,2,71432,0,0,71.28,334.68
4620,34,5475,682,0.4,30,4,33676,0,0,272.8,2190.0
4621,23,13345,457,0.16,17,2,3393,0,0,73.12,2135.2
4622,58,11856,704,0.35,25,1,107901,0,0,246.39999999999998,4149.599999999999
4623,59,3309,300,0.58,5,3,134631,0,0,174.0,1919.2199999999998
4624,23,2864,516,0.45,8,3,18903,0,0,232.20000000000002,1288.8
4625,57,14055,806,0.41,10,2,69860,0,0,330.46,5762.549999999999
4626,47,7389,329,0.39,30,1,7671,0,0,128.31,2881.71
4627,32,5363,819,0.19,1,3,25872,0,0,155.61,1018.97
4628,29,13716,574,0.32,28,2,53819,0,0,183.68,4389.12
4629,61,13978,791,0.27,4,2,14271,0,0,213.57000000000002,3774.0600000000004
4630,64,10215,335,0.58,22,2,113727,0,0,194.29999999999998,5924.7
4631,43,5003,610,0.22,35,3,118312,0,0,134.2,1100.66
4632,41,10502,343,0.34,6,0,105155,0,0,116.62,3570.6800000000003
4633,29,3231,454,0.57,12,1,75353,2,1,258.78,1841.6699999999998
4634,50,9959,376,0.49,9,4,71873,0,1,184.24,4879.91
4635,61,13980,737,0.58,35,4,140408,0,0,427.46,8108.4
4636,47,4711,731,0.4,15,1,47027,0,0,292.40000000000003,1884.4
4637,51,8581,841,0.27,14,0,149423,0,0,227.07000000000002,2316.8700000000003
4638,38,9705,338,0.51,18,1,99779,1,1,172.38,4949.55
4639,41,14993,538,0.25,20,2,130428,1,0,134.5,3748.25
4640,37,2421,312,0.18,34,1,106534,2,0,56.16,435.78
4641,64,11965,421,0.45,14,1,87421,3,1,189.45000000000002,5384.25
4642,28,13760,443,0.42,13,3,105396,0,0,186.06,5779.2
4643,37,2946,754,0.54,28,4,13950,0,0,407.16,1590.8400000000001
4644,48,11378,667,0.58,4,4,85336,0,0,386.85999999999996,6599.24
4645,44,3834,546,0.53,17,2,83618,2,1,289.38,2032.0200000000002
4646,45,3564,344,0.13,0,2,5049,0,1,44.72,463.32
4647,30,9332,674,0.43,26,3,30681,0,0,289.82,4012.7599999999998
4648,56,6944,590,0.49,26,2,72208,0,0,289.1,3402.56
4649,41,12139,506,0.59,24,0,49890,0,0,298.53999999999996,7162.009999999999
4650,58,3308,818,0.29,20,3,131817,0,0,237.21999999999997,959.3199999999999
4651,63,4986,541,0.18,13,3,23152,0,0,97.38,897.48
4652,38,2386,413,0.53,19,1,78097,0,1,218.89000000000001,1264.5800000000002
4653,52,8131,601,0.26,27,1,82109,0,0,156.26000000000002,2114.06
4654,29,11353,575,0.4,20,0,81057,0,0,230.0,4541.2
4655,36,5258,395,0.29,22,3,59810,0,0,114.55,1524.82
4656,52,8121,593,0.3,10,3,98954,0,0,177.9,2436.2999999999997
4657,51,6811,659,0.47,1,1,123039,0,0,309.72999999999996,3201.1699999999996
4658,41,8574,587,0.28,19,4,5324,2,0,164.36,2400.7200000000003
4659,60,8697,453,0.45,23,4,38449,0,0,203.85,3913.65
4660,33,5933,722,0.11,24,1,61666,0,0,79.42,652.63
4661,38,13039,349,0.26,36,2,9535,0,0,90.74000000000001,3390.1400000000003
4662,63,14713,506,0.26,21,3,69115,0,0,131.56,3825.38
4663,51,3439,512,0.47,23,0,59084,2,1,240.64,1616.33
4664,50,8169,365,0.26,14,4,104495,0,0,94.9,2123.94
4665,40,13634,531,0.42,11,2,35501,1,0,223.01999999999998,5726.28
4666,32,6480,619,0.44,30,3,132061,0,0,272.36,2851.2
4667,55,2055,436,0.43,30,2,139937,0,0,187.48,883.65
4668,28,5324,364,0.4,29,3,56498,1,1,145.6,2129.6
4669,55,8777,813,0.31,19,3,145369,0,0,252.03,2720.87
4670,41,2105,431,0.29,7,1,37028,0,1,124.99,610.4499999999999
4671,59,5201,633,0.38,29,1,51482,2,0,240.54,1976.38
4672,45,2669,331,0.13,34,0,54437,0,0,43.03,346.97
4673,31,14663,797,0.54,20,0,114631,0,0,430.38000000000005,7918.02
4674,53,10934,542,0.51,39,2,79168,0,0,276.42,5576.34
4675,36,2966,491,0.27,27,1,2383,3,1,132.57000000000002,800.82
4676,58,2307,441,0.38,38,3,64546,1,1,167.58,876.66
4677,41,4138,490,0.57,16,1,97359,0,1,279.29999999999995,2358.66
4678,24,13656,448,0.24,11,3,39705,2,1,107.52,3277.44
4679,58,2109,715,0.47,17,1,46600,0,0,336.04999999999995,991.2299999999999
4680,61,5632,819,0.14,27,3,139887,0,0,114.66000000000001,788.48
4681,29,8728,315,0.36,2,2,101981,0,0,113.39999999999999,3142.08
4682,61,14627,405,0.54,14,1,80375,1,1,218.70000000000002,7898.580000000001
4683,44,7684,582,0.38,15,4,142762,1,0,221.16,2919.92
4684,61,8499,403,0.41,21,4,18745,0,0,165.23,3484.5899999999997
4685,32,3915,660,0.55,30,3,132195,0,0,363.00000000000006,2153.25
4686,29,14455,334,0.46,30,2,24997,3,1,153.64000000000001,6649.3
4687,50,2556,412,0.45,0,3,15537,1,1,185.4,1150.2
4688,51,9619,607,0.39,10,2,43891,0,0,236.73000000000002,3751.4100000000003
4689,31,2104,352,0.42,5,0,48298,0,0,147.84,883.68
4690,60,4047,380,0.5,22,1,105639,1,1,190.0,2023.5
4691,49,2145,668,0.59,8,2,61719,1,1,394.12,1265.55
4692,57,12955,541,0.5,15,3,141791,3,0,270.5,6477.5
4693,34,2873,330,0.45,37,0,20241,0,0,148.5,1292.8500000000001
4694,53,2298,660,0.17,18,3,128780,1,0,112.2,390.66
4695,57,5238,532,0.51,12,4,66920,3,1,271.32,2671.38
4696,58,10837,333,0.47,31,4,28194,0,1,156.51,5093.389999999999
4697,47,14925,542,0.49,35,1,145638,1,0,265.58,7313.25
4698,43,8382,358,0.22,8,1,42237,3,1,78.76,1844.04
4699,25,13270,828,0.55,36,0,106925,0,0,455.40000000000003,7298.500000000001
4700,52,4511,377,0.15,30,4,108485,0,0,56.55,676.65
4701,39,8596,601,0.23,30,2,16465,0,0,138.23000000000002,1977.0800000000002
4702,59,2783,411,0.43,18,4,88030,0,0,176.73,1196.69
4703,45,6992,712,0.44,1,1,16071,0,0,313.28000000000003,3076.48
4704,44,2370,616,0.26,31,3,129176,0,0,160.16,616.2
4705,43,2486,444,0.45,33,0,108463,1,0,199.8,1118.7
4706,23,9378,317,0.29,0,4,31459,0,1,91.92999999999999,2719.62
4707,52,12229,650,0.1,20,2,33280,2,0,65.0,1222.9
4708,32,5196,454,0.18,2,2,51667,0,0,81.72,935.28
4709,49,11552,805,0.54,26,2,26240,0,0,434.70000000000005,6238.080000000001
4710,53,6287,659,0.21,6,0,39425,0,0,138.39,1320.27
4711,26,4261,631,0.16,32,2,76103,0,0,100.96000000000001,681.76
4712,59,12813,827,0.44,8,2,80762,0,0,363.88,5637.72
4713,31,11148,311,0.32,29,4,68518,0,0,99.52,3567.36
4714,61,10572,374,0.5,17,0,143977,2,0,187.0,5286.0
4715,45,13841,511,0.53,25,3,4500,1,0,270.83000000000004,7335.7300000000005
4716,56,2238,582,0.52,19,3,41714,2,1,302.64,1163.76
4717,44,8843,494,0.26,37,2,82200,1,1,128.44,2299.1800000000003
4718,38,3105,329,0.35,30,1,66400,0,0,115.14999999999999,1086.75
4719,22,3386,308,0.43,7,0,76194,0,0,132.44,1455.98
4720,52,12744,608,0.26,22,1,147347,0,0,158.08,3313.44
4721,52,12441,744,0.12,24,0,60742,1,0,89.28,1492.9199999999998
4722,63,11719,609,0.35,0,0,127967,0,0,213.14999999999998,4101.65
4723,63,3667,725,0.11,17,4,145386,0,0,79.75,403.37
4724,55,14324,390,0.58,18,2,128142,0,0,226.2,8307.92
4725,30,4691,755,0.5,5,4,72435,0,1,377.5,2345.5
4726,43,9756,743,0.2,16,1,141146,0,0,148.6,1951.2
4727,34,13864,378,0.24,7,1,104085,0,0,90.72,3327.3599999999997
4728,46,3996,774,0.59,8,3,50598,0,0,456.65999999999997,2357.64
4729,39,3425,402,0.29,36,4,59671,0,0,116.58,993.2499999999999
4730,33,13004,755,0.49,26,4,7097,0,0,369.95,6371.96
4731,61,10023,613,0.32,35,4,37000,0,0,196.16,3207.36
4732,38,8849,546,0.53,5,3,2553,0,0,289.38,4689.97
4733,36,5247,533,0.45,5,4,638,2,1,239.85,2361.15
4734,63,4592,534,0.11,3,4,76251,0,0,58.74,505.12
4735,36,3490,686,0.25,21,4,30693,2,0,171.5,872.5
4736,36,3224,337,0.38,39,4,133475,0,0,128.06,1225.1200000000001
4737,60,4587,460,0.56,26,1,58484,0,1,257.6,2568.7200000000003
4738,34,9714,761,0.15,36,2,50643,0,0,114.14999999999999,1457.1
4739,38,5064,748,0.4,1,1,84192,0,0,299.2,2025.6000000000001
4740,53,9804,416,0.25,8,4,74327,0,0,104.0,2451.0
4741,30,2832,540,0.54,10,0,63275,0,0,291.6,1529.2800000000002
4742,61,14884,325,0.48,19,0,89368,0,1,156.0,7144.32
4743,41,4440,597,0.28,38,3,24040,0,0,167.16000000000003,1243.2
4744,47,6795,453,0.18,13,1,36581,0,0,81.53999999999999,1223.1
4745,48,3646,767,0.11,25,3,69340,1,0,84.37,401.06
4746,42,2440,348,0.41,37,3,34078,0,0,142.67999999999998,1000.4
4747,39,7956,345,0.3,29,0,145383,2,0,103.5,2386.7999999999997
4748,34,11721,584,0.26,35,1,48966,2,0,151.84,3047.46
4749,37,13157,381,0.59,37,2,36613,2,1,224.79,7762.629999999999
4750,30,4367,343,0.33,34,1,75814,0,0,113.19000000000001,1441.1100000000001
4751,33,8696,572,0.47,5,3,146988,0,0,268.84,4087.12
4752,59,13478,693,0.19,2,4,32541,2,1,131.67,2560.82
4753,40,7190,357,0.11,0,3,146792,0,0,39.27,790.9
4754,28,6663,300,0.31,17,1,22944,0,0,93.0,2065.53
4755,56,9062,515,0.43,22,0,52300,0,0,221.45,3896.66
4756,39,6331,616,0.35,31,1,119707,0,0,215.6,2215.85
4757,37,11496,527,0.55,28,2,46086,1,1,289.85,6322.8
4758,60,5034,772,0.32,22,4,71746,2,0,247.04,1610.88
4759,25,13880,783,0.26,35,4,94576,1,0,203.58,3608.8
4760,46,14165,586,0.56,5,3,34685,0,1,328.16,7932.400000000001
4761,53,11377,810,0.3,16,1,72249,0,0,243.0,3413.1
4762,61,5262,757,0.23,17,0,37187,0,0,174.11,1210.26
4763,34,4107,394,0.15,30,2,138403,0,1,59.099999999999994,616.05
4764,38,9036,792,0.5,5,3,142386,0,0,396.0,4518.0
4765,58,12032,449,0.51,33,1,68513,0,1,228.99,6136.32
4766,27,6320,322,0.12,26,0,97843,0,0,38.64,758.4
4767,40,7938,514,0.28,35,1,132319,0,0,143.92000000000002,2222.6400000000003
4768,34,4747,698,0.47,24,0,49489,3,1,328.06,2231.0899999999997
4769,47,6677,709,0.57,9,1,116910,3,0,404.12999999999994,3805.89
4770,35,9972,430,0.29,38,1,138781,0,0,124.69999999999999,2891.8799999999997
4771,52,6264,447,0.54,38,3,119383,0,0,241.38000000000002,3382.5600000000004
4772,25,5133,680,0.3,11,1,9837,1,0,204.0,1539.8999999999999
4773,60,13612,408,0.19,10,1,36851,3,1,77.52,2586.28
4774,29,3465,420,0.1,2,3,110959,2,0,42.0,346.5
4775,46,6109,594,0.27,21,3,41002,0,0,160.38000000000002,1649.43
4776,34,4211,419,0.29,3,4,5706,0,1,121.50999999999999,1221.1899999999998
4777,53,7539,755,0.57,7,4,50875,0,0,430.34999999999997,4297.23
4778,59,12996,829,0.2,13,3,126101,0,0,165.8,2599.2000000000003
4779,59,11735,468,0.29,19,2,122014,0,0,135.72,3403.1499999999996
4780,49,3689,442,0.11,23,0,110497,1,0,48.62,405.79
4781,51,11763,336,0.48,13,3,132267,0,0,161.28,5646.24
4782,24,9727,560,0.56,27,4,65362,2,1,313.6,5447.120000000001
4783,49,9764,530,0.22,15,1,83015,0,0,116.6,2148.08
4784,24,6541,553,0.31,31,3,22165,0,0,171.43,2027.71
4785,55,13471,628,0.16,11,3,48944,0,0,100.48,2155.36
4786,37,5541,596,0.33,15,4,84803,0,0,196.68,1828.53
4787,43,13215,309,0.17,18,4,123135,1,0,52.53,2246.55
4788,53,2818,745,0.36,4,2,141259,0,0,268.2,1014.48
4789,59,6521,529,0.47,11,4,5782,2,1,248.63,3064.87
4790,29,3124,835,0.38,28,4,124756,3,0,317.3,1187.1200000000001
4791,29,7660,377,0.22,4,4,38829,2,1,82.94,1685.2
4792,27,7641,724,0.28,16,1,86788,0,0,202.72000000000003,2139.48
4793,35,3129,492,0.42,7,3,120548,0,0,206.64,1314.18
4794,53,3702,700,0.39,39,3,103608,0,0,273.0,1443.78
4795,56,4001,408,0.17,39,4,73188,0,0,69.36,680.1700000000001
4796,31,8912,562,0.52,29,2,125400,3,0,292.24,4634.24
4797,24,5878,628,0.34,9,4,57498,0,0,213.52,1998.5200000000002
4798,33,14564,662,0.18,19,2,16568,1,0,119.16,2621.52
4799,52,9232,677,0.16,15,3,72720,2,0,108.32000000000001,1477.1200000000001
4800,50,11998,640,0.58,15,2,43948,3,1,371.2,6958.839999999999
4801,26,13139,558,0.24,2,2,71691,0,0,133.92,3153.3599999999997
4802,46,8331,634,0.55,22,0,68305,0,0,348.70000000000005,4582.05
4803,62,8035,384,0.31,21,2,77664,0,0,119.03999999999999,2490.85
4804,52,13401,821,0.29,27,2,66644,1,0,238.08999999999997,3886.2899999999995
4805,42,12344,607,0.45,35,1,51616,0,0,273.15000000000003,5554.8
4806,41,14833,561,0.1,3,3,15623,0,0,56.1,1483.3000000000002
4807,60,8523,751,0.27,37,4,121556,0,0,202.77,2301.21
4808,43,14397,550,0.25,23,0,2299,0,0,137.5,3599.25
4809,25,10111,623,0.53,18,2,70331,0,0,330.19,5358.83
4810,34,10736,528,0.36,10,1,1106,0,0,190.07999999999998,3864.96
4811,63,4401,596,0.28,39,1,7214,2,0,166.88000000000002,1232.2800000000002
4812,41,12556,536,0.23,39,4,109648,0,0,123.28,2887.88
4813,34,11481,516,0.4,38,4,83163,1,0,206.4,4592.400000000001
4814,38,13957,545,0.18,17,3,145199,0,0,98.1,2512.2599999999998
4815,57,12067,747,0.22,11,2,99628,0,0,164.34,2654.7400000000002
4816,54,14620,618,0.25,13,1,102899,1,0,154.5,3655.0
4817,22,14879,731,0.4,17,0,78077,0,0,292.40000000000003,5951.6
4818,36,10974,703,0.29,11,3,281,1,1,203.86999999999998,3182.4599999999996
4819,34,2539,336,0.35,39,2,143984,1,0,117.6,888.65
4820,38,12974,641,0.43,26,4,22816,0,0,275.63,5578.82
4821,45,7615,688,0.58,5,2,127095,0,0,399.03999999999996,4416.7
4822,29,12860,333,0.48,23,4,40318,0,1,159.84,6172.8
4823,48,14906,338,0.3,32,2,26733,1,1,101.39999999999999,4471.8
4824,44,14129,508,0.47,15,0,11039,0,0,238.76,6640.629999999999
4825,29,4956,451,0.57,11,3,10172,1,1,257.07,2824.9199999999996
4826,29,10077,664,0.35,30,4,95634,0,0,232.39999999999998,3526.95
4827,47,5722,498,0.31,36,0,84851,0,1,154.38,1773.82
4828,34,14059,378,0.14,12,1,31719,0,0,52.92,1968.2600000000002
4829,60,12025,776,0.55,7,0,129829,0,0,426.8,6613.750000000001
4830,58,7087,733,0.22,37,0,107796,1,0,161.26,1559.14
4831,49,12338,331,0.13,2,0,62117,0,0,43.03,1603.94
4832,46,8460,386,0.37,19,4,124512,0,0,142.82,3130.2
4833,37,4170,692,0.52,3,1,46175,0,0,359.84000000000003,2168.4
4834,23,5391,543,0.3,1,3,135822,0,0,162.9,1617.3
4835,39,8942,531,0.49,35,0,148805,0,0,260.19,4381.58
4836,38,3616,491,0.52,22,4,101387,0,0,255.32000000000002,1880.3200000000002
4837,51,14809,839,0.33,18,4,37443,0,0,276.87,4886.97
4838,60,11108,569,0.4,39,3,45297,0,0,227.60000000000002,4443.2
4839,34,8458,376,0.37,7,2,1882,1,1,139.12,3129.46
4840,53,4756,466,0.57,15,1,4512,0,1,265.62,2710.9199999999996
4841,50,8853,583,0.46,17,1,59787,0,0,268.18,4072.38
4842,51,9709,388,0.56,35,0,113143,0,0,217.28000000000003,5437.040000000001
4843,39,3936,843,0.21,23,2,47955,2,0,177.03,826.56
4844,34,14234,455,0.26,0,1,96269,0,0,118.3,3700.84
4845,64,5091,549,0.14,0,0,58290,2,0,76.86000000000001,712.7400000000001
4846,42,14847,394,0.35,35,2,141788,0,0,137.89999999999998,5196.45
4847,51,2968,316,0.54,10,4,37548,0,1,170.64000000000001,1602.72
4848,42,9297,416,0.26,17,0,123778,0,0,108.16,2417.2200000000003
4849,38,13556,632,0.16,15,2,12201,1,0,101.12,2168.96
4850,61,5203,821,0.13,16,3,103231,0,0,106.73,676.39
4851,40,8499,379,0.32,23,1,103471,0,0,121.28,2719.68
4852,36,7173,731,0.18,33,0,75922,0,0,131.57999999999998,1291.1399999999999
4853,30,2889,502,0.27,3,4,131065,0,0,135.54000000000002,780.0300000000001
4854,31,10984,415,0.51,34,0,50565,0,1,211.65,5601.84
4855,52,13650,519,0.29,14,1,11170,0,0,150.51,3958.4999999999995
4856,44,11173,552,0.4,1,1,124027,0,0,220.8,4469.2
4857,51,9382,468,0.35,30,2,58531,1,1,163.79999999999998,3283.7
4858,54,5531,615,0.46,8,4,46839,0,0,282.90000000000003,2544.26
4859,30,13721,671,0.18,9,2,46807,0,0,120.78,2469.7799999999997
4860,22,2801,455,0.56,24,4,21842,0,1,254.8,1568.5600000000002
4861,56,10234,312,0.42,4,0,33150,3,1,131.04,4298.28
4862,32,5349,807,0.24,13,0,40477,1,0,193.68,1283.76
4863,55,10005,764,0.16,37,2,2833,1,0,122.24000000000001,1600.8
4864,37,11969,519,0.17,39,3,84377,0,0,88.23,2034.7300000000002
4865,30,5201,314,0.49,1,1,142299,0,0,153.85999999999999,2548.49
4866,53,2349,416,0.39,17,2,143182,0,0,162.24,916.11
4867,36,11759,630,0.29,28,2,24473,1,0,182.7,3410.1099999999997
4868,33,11321,355,0.27,19,0,138382,0,0,95.85000000000001,3056.67
4869,54,13151,650,0.53,7,1,66423,0,0,344.5,6970.030000000001
4870,35,13979,431,0.54,36,2,114103,0,0,232.74,7548.660000000001
4871,29,11972,525,0.39,25,0,15160,0,0,204.75,4669.08
4872,29,2583,607,0.36,36,0,45356,2,0,218.51999999999998,929.88
4873,48,14719,774,0.51,3,2,53573,1,1,394.74,7506.6900000000005
4874,33,5377,521,0.47,32,2,86748,0,0,244.86999999999998,2527.19
4875,22,8028,472,0.3,21,0,71276,0,0,141.6,2408.4
4876,64,9694,639,0.14,5,2,3510,0,0,89.46000000000001,1357.16
4877,61,8196,805,0.48,32,1,91416,0,0,386.4,3934.08
4878,63,9083,456,0.18,27,0,110200,0,0,82.08,1634.9399999999998
4879,32,5401,450,0.11,23,0,76821,2,1,49.5,594.11
4880,60,5185,477,0.52,3,2,81267,0,1,248.04000000000002,2696.2000000000003
4881,64,12386,832,0.39,1,2,148093,1,0,324.48,4830.54
4882,52,7285,411,0.55,12,2,94223,1,1,226.05,4006.7500000000005
4883,38,11354,437,0.34,10,1,53120,3,1,148.58,3860.36
4884,54,8772,532,0.56,34,0,37444,0,0,297.92,4912.320000000001
4885,53,10490,631,0.28,38,3,130245,0,0,176.68,2937.2000000000003
4886,50,5347,841,0.46,9,1,139070,2,1,386.86,2459.62
4887,42,12131,606,0.25,9,1,130034,1,0,151.5,3032.75
4888,42,2788,460,0.1,7,0,79852,1,1,46.0,278.8
4889,61,6945,701,0.29,4,3,131120,1,0,203.29,2014.05
4890,44,4889,577,0.47,22,0,28574,0,0,271.19,2297.83
4891,27,11569,619,0.18,33,1,126467,0,0,111.42,2082.42
4892,43,7273,832,0.35,31,2,53559,0,0,291.2,2545.5499999999997
4893,59,12141,796,0.21,15,0,112398,0,0,167.16,2549.61
4894,58,5272,662,0.14,3,0,19409,0,0,92.68,738.08
4895,29,11069,671,0.41,27,2,105118,0,0,275.10999999999996,4538.29
4896,62,7234,335,0.58,13,3,89217,0,1,194.29999999999998,4195.719999999999
4897,56,13934,602,0.26,11,3,145459,0,0,156.52,3622.84
4898,32,11769,737,0.39,20,0,22490,0,0,287.43,4589.91
4899,45,8902,331,0.58,15,2,8641,1,1,191.98,5163.16
4900,42,13331,485,0.43,1,0,149093,2,0,208.54999999999998,5732.33
4901,23,9612,473,0.44,22,2,44037,1,1,208.12,4229.28
4902,61,4492,549,0.19,28,1,40249,0,0,104.31,853.48
4903,40,12947,578,0.35,8,2,79130,0,0,202.29999999999998,4531.45
4904,60,8745,301,0.28,6,0,39896,1,1,84.28,2448.6000000000004
4905,49,12095,493,0.34,28,4,130274,0,0,167.62,4112.3
4906,38,11574,465,0.5,16,3,137213,0,0,232.5,5787.0
4907,27,6240,409,0.33,8,0,85621,0,1,134.97,2059.2000000000003
4908,40,4322,679,0.13,5,2,135346,0,0,88.27,561.86
4909,59,12748,584,0.55,19,2,127621,0,0,321.20000000000005,7011.400000000001
4910,49,7298,720,0.37,9,3,63033,0,0,266.4,2700.2599999999998
4911,23,3861,412,0.56,8,0,33791,0,1,230.72000000000003,2162.1600000000003
4912,59,8620,527,0.39,11,4,115406,0,1,205.53,3361.8
4913,58,12058,770,0.13,32,1,119188,1,0,100.10000000000001,1567.54
4914,25,6047,827,0.38,31,4,88362,0,0,314.26,2297.86
4915,43,9581,795,0.39,33,1,93474,0,0,310.05,3736.59
4916,47,9320,330,0.21,18,1,3403,0,1,69.3,1957.1999999999998
4917,64,13367,461,0.34,32,0,46753,3,1,156.74,4544.780000000001
4918,57,3098,677,0.33,15,1,9990,0,0,223.41,1022.34
4919,34,7247,745,0.41,22,2,73236,0,0,305.45,2971.27
4920,53,3734,726,0.23,25,1,27330,0,0,166.98000000000002,858.82
4921,38,6663,803,0.39,36,1,16566,1,0,313.17,2598.57
4922,62,7909,826,0.22,8,3,147648,3,0,181.72,1739.98
4923,57,5416,831,0.32,29,3,27832,0,0,265.92,1733.1200000000001
4924,40,14818,819,0.16,12,0,138547,1,0,131.04,2370.88
4925,56,8302,333,0.12,15,0,7937,0,0,39.96,996.24
4926,61,9593,789,0.26,1,2,23208,0,0,205.14000000000001,2494.1800000000003
4927,49,2680,722,0.24,30,3,17951,2,0,173.28,643.1999999999999
4928,22,10163,767,0.3,18,4,26700,0,0,230.1,3048.9
4929,63,4070,323,0.58,10,0,15288,0,1,187.33999999999997,2360.6
4930,39,8668,515,0.36,13,0,44877,3,0,185.4,3120.48
4931,61,10001,354,0.38,24,3,136661,0,0,134.52,3800.38
4932,54,11921,325,0.57,6,3,84718,0,1,185.24999999999997,6794.969999999999
4933,33,4191,580,0.56,14,2,139867,0,0,324.8,2346.96
4934,29,10859,626,0.54,29,3,330,0,1,338.04,5863.860000000001
4935,45,11804,485,0.15,30,1,11455,0,0,72.75,1770.6
4936,37,9586,794,0.42,23,4,148316,0,0,333.47999999999996,4026.12
4937,25,10872,311,0.5,24,1,70879,0,1,155.5,5436.0
4938,59,11164,733,0.52,7,1,85972,2,1,381.16,5805.28
4939,48,4846,507,0.39,29,1,50194,0,0,197.73000000000002,1889.94
4940,30,12324,432,0.11,35,0,117483,0,0,47.52,1355.64
4941,37,4463,638,0.59,13,1,10694,0,0,376.41999999999996,2633.17
4942,33,8837,495,0.34,28,0,121662,0,0,168.3,3004.5800000000004
4943,52,12721,561,0.3,26,3,148164,0,0,168.29999999999998,3816.2999999999997
4944,45,12695,581,0.3,35,4,99285,0,0,174.29999999999998,3808.5
4945,35,6922,668,0.31,33,4,60536,1,0,207.08,2145.82
4946,46,6392,402,0.22,20,1,125139,0,0,88.44,1406.24
4947,55,5183,482,0.26,37,4,89336,0,1,125.32000000000001,1347.5800000000002
4948,24,14225,722,0.59,10,0,43488,0,0,425.97999999999996,8392.75
4949,45,5167,308,0.28,32,3,144214,0,0,86.24000000000001,1446.7600000000002
4950,63,4997,543,0.36,14,1,27677,0,0,195.48,1798.9199999999998
4951,30,8521,692,0.52,11,2,144666,0,0,359.84000000000003,4430.92
4952,47,5227,826,0.36,23,4,86911,1,0,297.36,1881.72
4953,41,8564,336,0.26,36,4,39348,2,1,87.36,2226.64
4954,61,12344,477,0.36,10,1,89525,3,1,171.72,4443.84
4955,31,11920,371,0.16,18,4,81809,1,1,59.36,1907.2
4956,40,4024,651,0.17,0,4,116111,0,0,110.67,684.08
4957,24,2329,448,0.45,16,2,132183,0,0,201.6,1048.05
4958,45,4486,404,0.56,39,0,36936,0,1,226.24,2512.1600000000003
4959,26,3155,520,0.46,15,1,61657,0,0,239.20000000000002,1451.3
4960,24,12082,673,0.14,25,1,101851,3,0,94.22000000000001,1691.4800000000002
4961,48,6477,817,0.3,14,2,24381,0,0,245.1,1943.1
4962,37,4185,559,0.1,7,2,96674,1,0,55.900000000000006,418.5
4963,36,9086,598,0.36,29,0,147120,3,0,215.28,3270.96
4964,56,4317,341,0.2,13,3,141408,1,0,68.2,863.4000000000001
4965,33,5621,791,0.53,32,1,64689,1,1,419.23,2979.13
4966,62,6491,738,0.15,6,4,30371,0,0,110.7,973.65
4967,47,4511,346,0.1,17,0,103527,0,0,34.6,451.1
4968,55,9842,384,0.33,11,1,95257,0,1,126.72,3247.86
4969,44,10641,357,0.18,1,0,135350,1,0,64.25999999999999,1915.3799999999999
4970,52,11546,508,0.47,28,3,98084,0,0,238.76,5426.62
4971,41,9848,547,0.56,20,1,144448,0,0,306.32000000000005,5514.88
4972,33,7404,510,0.12,6,4,146000,0,0,61.199999999999996,888.48
4973,44,7393,338,0.3,26,1,6249,0,1,101.39999999999999,2217.9
4974,25,3293,551,0.6,11,0,92964,0,0,330.59999999999997,1975.8
4975,44,4465,712,0.47,19,3,53881,3,0,334.64,2098.5499999999997
4976,22,13294,745,0.58,13,0,135718,0,0,432.09999999999997,7710.5199999999995
4977,46,12041,351,0.18,9,0,60660,0,0,63.18,2167.38
4978,23,5175,673,0.21,22,2,146533,0,0,141.32999999999998,1086.75
4979,51,9849,825,0.18,29,0,68995,0,0,148.5,1772.82
4980,24,14473,455,0.25,30,3,54265,0,0,113.75,3618.25
4981,42,13391,841,0.46,9,4,77770,0,0,386.86,6159.860000000001
4982,46,11425,389,0.18,18,2,40472,0,0,70.02,2056.5
4983,41,11629,650,0.36,18,0,110905,0,0,234.0,4186.44
4984,43,13544,368,0.23,22,1,132071,1,0,84.64,3115.1200000000003
4985,42,14222,462,0.51,31,2,96728,2,1,235.62,7253.22
4986,54,10444,541,0.1,19,3,99056,0,0,54.1,1044.4
4987,59,10210,794,0.21,3,1,122784,0,0,166.73999999999998,2144.1
4988,36,4759,682,0.4,32,3,132154,0,0,272.8,1903.6000000000001
4989,36,7255,351,0.15,0,1,98979,0,0,52.65,1088.25
4990,46,10414,362,0.33,12,4,74160,0,0,119.46000000000001,3436.6200000000003
4991,42,2002,808,0.32,2,3,69943,0,0,258.56,640.64
4992,45,10130,591,0.53,11,1,123268,2,0,313.23,5368.900000000001
4993,26,3259,390,0.41,28,3,108769,0,0,159.89999999999998,1336.1899999999998
4994,27,10190,723,0.42,30,2,110429,3,0,303.65999999999997,4279.8
4995,64,6323,664,0.58,35,3,38894,0,0,385.11999999999995,3667.3399999999997
